,MedHouseVal
14619,1.786
20073,1.048
4498,1.292
12382,1.345
9505,1.421
2413,0.916
6598,1.357
18463,3.857
13804,1.531
11014,2.878
834,1.496
9063,1.109
8074,2.54
18072,3.461
9455,0.792
9810,5.0
6035,1.132
10606,1.922
14155,1.84
1220,1.306
9957,3.611
15970,1.819
6552,4.548
11375,2.192
1387,2.941
2001,0.5
5609,1.74
11907,1.489
4581,1.75
16496,1.413
20208,4.093
20452,1.968
2523,0.875
16344,1.539
7259,1.493
19396,1.125
15811,4.554
3078,2.164
7460,1.398
14872,1.287
16476,0.829
4782,1.14
14446,3.265
4381,2.788
17802,3.741
12505,1.394
14404,3.5
6404,2.426
7642,1.669
8067,3.218
6452,4.767
3308,0.773
2165,0.681
8809,5.00001
20458,1.852
3803,2.265
14194,1.098
18659,2.643
15213,1.563
10618,3.606
15895,1.993
16569,1.621
19536,1.892
7637,2.188
10122,1.396
10196,1.831
15923,2.598
10619,3.336
11239,2.094
13973,0.847
1386,2.452
18278,5.00001
16414,1.375
15871,3.25
14363,2.402
15928,2.793
3095,0.784
13606,2.5
3285,1.089
9930,2.699
9166,1.946
13554,0.681
7847,1.458
1313,1.085
10085,2.641
13365,2.25
8420,1.677
11095,2.238
14142,1.177
16630,1.832
11525,1.745
17974,3.655
11245,1.771
9631,0.962
5072,0.965
9373,3.908
13730,1.407
4749,2.594
15487,1.636
2269,0.675
19324,0.987
14328,2.05
20293,1.862
16883,4.592
8598,2.958
1422,1.364
18757,0.656
1857,1.059
15182,2.641
17828,2.678
20134,1.344
10306,2.682
13633,0.937
1541,4.694
19446,1.46
7262,3.5
10794,5.00001
16214,0.803
4607,5.00001
17295,5.00001
8434,2.389
7111,2.029
5538,5.00001
4466,1.696
17305,5.00001
18220,1.922
9037,1.239
10203,1.625
9475,1.246
9284,3.45
17956,3.021
14952,1.571
7647,1.907
6123,1.344
8563,2.75
3771,3.339
1109,0.953
4655,2.263
18531,2.175
9230,0.953
15528,1.375
8212,1.183
14652,1.667
8266,1.75
7095,2.104
9126,1.093
12098,1.845
11723,1.635
11115,2.373
9918,1.615
17179,3.451
9096,1.489
1737,1.588
19569,1.029
16326,1.349
561,3.063
14648,1.406
3345,0.481
11492,2.164
9354,5.00001
9628,0.875
11911,1.578
8314,4.5
9719,1.369
16172,3.189
18744,0.938
19412,4.35
58,0.803
15281,2.9
14396,2.083
8405,1.565
10483,5.00001
4179,1.389
15616,5.00001
16551,1.553
3690,1.603
1649,1.947
4636,0.7
2510,0.675
19996,1.069
9828,2.9
938,1.782
18059,5.00001
395,3.5
20443,5.00001
17462,2.825
10339,3.887
15219,2.637
11759,2.037
3870,2.991
10174,1.692
20155,3.25
2907,1.266
10292,4.613
16722,2.058
11730,1.468
5993,1.518
15993,4.203
19660,0.931
4415,1.894
18113,3.414
17673,1.911
16992,2.921
10009,1.715
11300,1.903
17263,2.308
3949,2.271
20570,1.396
13822,1.162
2072,0.72
12122,1.272
5822,4.029
19504,1.06
14361,2.91
3513,2.38
11007,5.00001
17149,5.00001
16188,0.776
13884,0.817
7964,1.567
5086,0.93
7482,0.932
18322,5.00001
14729,1.7
766,1.526
14526,1.634
3782,4.447
17546,2.891
9336,3.054
19510,0.818
10702,0.743
18041,5.00001
10465,3.812
2860,1.008
1221,1.04
15440,2.537
4864,1.625
12840,0.811
13549,0.664
14185,0.989
12958,1.429
4924,0.875
4532,1.396
17536,1.93
1672,1.97
16486,1.663
15746,4.25
15491,1.175
4055,3.825
6952,1.533
13571,1.026
10000,2.096
17894,2.083
10467,4.206
15602,1.872
11953,1.139
13249,1.469
12016,1.391
16792,2.633
10237,1.763
16235,0.654
13301,1.067
19310,3.05
9487,1.429
14884,1.455
18909,1.506
12847,0.84
4317,3.467
9980,1.528
18804,0.995
7385,1.172
5519,3.459
858,1.917
20144,1.466
4439,2.13
9033,5.00001
7875,1.614
595,2.209
14883,1.549
8804,5.00001
7799,1.611
9186,3.233
10970,2.403
9746,1.655
16586,1.706
1951,1.426
9120,1.035
1096,0.875
15725,4.125
18243,2.75
6944,1.607
9965,3.482
7830,1.474
2513,0.675
6732,5.00001
5559,5.00001
20492,2.046
7860,1.958
17860,2.268
11027,1.96
4700,5.00001
16308,1.669
2233,1.283
11242,2.407
10296,3.03
19419,1.714
7956,1.667
1176,0.451
13801,1.671
14461,3.813
20143,1.583
13779,1.067
9215,0.759
11490,5.00001
17341,2.75
16042,2.467
15852,3.331
14443,2.955
4241,4.107
5424,3.408
7447,1.836
3401,2.302
12456,0.865
14145,1.22
7492,0.906
12272,1.959
8995,2.689
1550,3.435
1009,1.869
15929,2.545
10939,1.639
10929,1.804
17344,1.681
5095,0.998
648,3.712
16026,2.614
11054,2.15
4975,1.24
727,1.911
9133,1.418
14008,5.00001
8742,3.795
8169,2.492
16417,0.836
6860,2.933
331,0.977
7027,1.632
13962,1.76
8699,2.796
211,1.647
19761,0.59
14913,1.398
6343,1.125
1781,0.79
15791,1.625
3543,3.571
13698,0.929
1438,2.028
10707,0.741
2868,0.576
2434,0.624
6830,2.444
4792,1.25
9420,4.938
16842,3.021
16171,5.00001
11869,1.115
6475,2.088
9506,1.311
16272,1.136
12876,0.965
15567,2.483
14205,1.549
12171,1.115
12,2.135
12796,0.517
818,1.573
10976,1.395
20329,2.287
8184,2.518
9896,2.181
453,3.325
15653,5.00001
20336,2.17
9848,3.391
3457,1.543
18168,5.00001
19507,1.5
659,1.915
19290,2.373
14831,1.206
11100,2.32
17800,3.28
940,2.103
2739,0.996
9604,0.952
11796,1.264
13844,0.971
16563,2.742
14004,0.785
19041,2.1
20183,2.192
4071,5.00001
1400,1.864
7690,4.536
8222,0.875
8123,1.176
6363,1.305
5796,2.54
3677,1.777
6566,2.074
15869,2.333
14750,1.236
10967,1.927
12612,1.712
19784,1.021
5188,0.924
15611,2.931
1108,0.976
18106,3.806
10308,3.549
3229,0.501
13797,0.647
20365,2.593
14303,1.604
11511,5.00001
16942,3.569
5835,2.846
4326,3.804
16110,3.0
1779,0.956
2553,0.702
2686,0.707
1040,1.134
19359,1.333
1563,4.614
17565,2.206
555,1.625
3071,0.699
17230,4.436
19141,1.587
4474,1.446
7529,0.889
13616,0.788
18442,2.456
15780,2.75
16582,1.948
1416,0.911
15439,2.125
20273,5.00001
18066,5.00001
16812,2.815
14276,0.802
4601,2.25
9410,3.625
15420,1.36
7961,1.841
7399,0.973
19868,0.937
10405,4.833
1238,1.038
3735,2.618
8961,3.328
12956,1.154
10303,2.526
19119,2.513
15063,1.238
10057,1.554
16465,1.331
16808,2.375
13402,1.161
16801,2.507
9019,3.992
10894,1.506
18414,1.984
28,1.089
18538,2.424
9718,2.938
12426,0.963
355,1.643
9621,1.036
3170,0.75
17409,0.832
19617,1.625
18719,1.05
12955,1.247
8524,2.366
5643,3.512
6865,1.972
15697,5.00001
19355,2.1
3675,1.785
4224,5.00001
964,3.397
6749,2.572
120,3.661
6794,2.19
4228,2.667
5579,2.402
328,0.764
4710,3.288
3281,0.947
2370,0.729
5522,3.294
2544,0.854
18727,0.648
19567,1.039
11077,2.167
18031,2.794
10871,1.821
2178,0.745
4898,1.275
5153,0.944
1209,1.16
16146,4.224
17896,2.356
13796,0.579
3123,0.865
78,1.125
9736,2.272
13814,0.62
3766,2.929
20587,0.703
18983,1.375
19910,0.925
10892,1.659
600,2.232
9137,3.333
4550,2.25
943,2.457
18685,2.884
14078,1.903
17814,3.294
15824,3.0
9314,3.294
16809,2.333
16413,1.469
1561,4.251
4869,1.475
10189,1.758
6213,2.494
14014,2.847
4541,1.408
1782,1.058
13104,2.475
1095,1.531
5544,4.348
1946,2.306
15477,1.599
19886,0.765
19608,1.252
677,2.057
10797,3.125
6789,2.24
1392,2.282
13227,0.956
10661,3.839
752,2.108
19283,1.573
3737,2.86
2976,1.429
6694,3.738
11980,1.606
3215,0.517
15559,1.423
12404,1.247
9969,2.476
12305,1.505
1770,1.116
19733,0.823
17085,2.028
10912,1.821
11675,2.126
3022,0.529
12420,0.606
5401,3.442
7856,2.084
11204,1.606
10100,1.754
6875,1.866
14674,0.675
5191,0.954
4619,3.056
17734,2.356
13649,0.84
13114,1.481
16857,2.53
8719,3.79
15237,5.00001
14477,2.778
12516,0.856
8146,2.444
7968,1.602
4264,3.5
14670,0.922
12454,0.584
10652,4.991
6825,2.046
8113,1.949
10111,3.038
701,4.31
6170,1.919
12836,1.03
8159,2.314
6870,1.603
13408,0.986
4423,1.75
12159,1.612
6862,2.372
6986,2.243
4868,2.75
9490,1.493
4376,2.173
7282,1.219
9544,0.673
2926,0.57
14106,0.852
9825,2.479
9479,0.718
8733,2.25
17982,3.325
18723,1.516
4350,5.00001
15143,1.469
3697,1.718
2013,0.739
19819,0.417
16467,0.707
12565,0.924
15769,4.0
5677,4.019
13102,1.444
14832,1.089
2147,0.673
8788,5.00001
2705,0.908
7129,2.799
10086,2.289
15580,1.702
17676,1.926
9699,1.29
17059,3.627
10955,2.053
13491,1.016
6841,2.118
10427,3.873
810,2.042
5317,5.00001
14438,2.1
312,0.893
2073,0.673
9730,2.453
17964,2.798
17724,3.595
7734,2.073
885,1.894
9669,1.148
1790,0.691
14281,0.833
16663,2.193
10200,1.87
3454,2.034
8874,5.00001
3895,2.053
18594,2.316
15357,1.556
14969,1.525
8249,1.402
19645,1.313
8012,2.182
18847,0.462
10591,3.156
12417,0.721
12334,1.464
12318,0.744
15541,1.866
19444,0.814
16213,0.881
7925,1.946
1468,2.006
9608,0.798
470,1.569
10550,2.746
2722,0.631
5419,5.00001
15394,2.813
19736,1.063
19067,2.976
15399,2.864
12717,2.833
12802,0.701
12349,0.9
12673,1.063
6041,1.133
12061,1.65
2744,0.644
4569,2.133
12930,1.96
13090,1.188
2161,0.834
19724,0.86
4674,5.00001
7456,1.622
9247,0.48
18433,2.912
15980,3.677
17836,2.636
13788,0.35
10116,2.247
6379,3.889
19644,1.458
17947,2.769
3876,2.221
1075,0.97
9307,3.242
3936,2.552
11725,1.545
19871,0.506
17491,2.05
7141,2.082
11224,2.143
4207,1.563
6713,4.778
9747,2.017
9644,0.886
2149,0.619
8511,1.947
19387,0.889
10114,1.45
9485,1.375
74,1.375
16606,1.681
20496,2.383
7339,1.578
13683,1.075
15267,2.869
10321,2.66
20051,0.51
15126,2.021
17670,2.159
18809,0.613
19297,2.572
2509,0.55
7281,0.972
9244,0.618
14994,1.37
17169,5.00001
4067,5.00001
9648,0.55
14381,2.868
18452,2.627
11434,3.393
3145,0.568
14457,5.00001
16791,2.464
15539,1.324
11600,3.72
20088,1.362
5131,0.925
7926,2.131
18964,1.185
18530,2.294
540,2.208
4235,4.333
5507,3.013
19859,0.533
11857,0.892
15431,1.717
15661,5.00001
11560,1.909
754,2.542
20260,2.347
17394,1.133
2542,0.625
6073,5.00001
14935,1.704
13674,1.382
5218,0.895
13655,1.495
16738,2.153
237,1.347
4271,2.375
5875,2.32
6657,1.688
100,2.578
16836,2.706
18917,1.685
16550,1.385
13132,1.212
5362,5.00001
4766,1.335
7503,0.933
16145,4.469
8793,5.00001
19945,0.6
1308,1.425
1582,5.00001
18724,1.111
2431,1.138
1044,1.441
18223,2.889
9749,0.729
5009,1.811
18890,1.458
1487,1.625
7633,2.18
20343,2.575
10931,1.832
16927,2.331
10307,2.593
5795,2.243
5491,5.00001
17377,1.308
618,2.454
3799,3.229
11797,0.821
13858,1.745
11588,2.074
1600,2.571
17166,5.00001
1849,3.312
9807,3.865
1752,1.333
16532,1.75
2040,1.179
2083,0.584
7965,1.554
15696,4.25
546,2.258
6199,1.878
17882,0.475
18905,1.2
1356,1.25
5147,0.906
17880,2.324
8867,5.00001
10737,5.00001
15684,5.00001
18883,1.479
12191,1.318
10694,2.417
6014,1.163
7169,0.982
175,1.286
20173,2.794
2208,1.078
19200,1.578
18338,5.00001
3787,1.854
12546,1.798
10417,5.00001
16477,0.831
15095,1.477
9318,4.517
19339,2.138
20165,2.308
19539,0.955
2441,0.683
13291,1.381
1322,0.994
1603,3.944
12402,1.058
9945,2.408
8014,2.258
10944,1.589
4065,4.573
1294,1.681
2000,0.903
19829,0.953
2063,0.926
12263,0.567
1507,1.849
15170,1.694
1559,3.413
15739,1.15
5577,2.324
13130,1.346
14293,1.45
10688,1.1
13950,1.15
13282,1.372
18362,5.00001
5611,1.587
14598,1.795
5335,3.6
9546,0.714
20272,5.00001
4141,1.98
7938,2.349
16468,0.878
3549,2.776
13036,1.219
12915,3.267
6016,1.287
6906,2.114
15005,1.337
12224,1.739
6720,5.00001
1235,1.115
17362,1.936
14603,1.778
10643,5.00001
19529,1.722
12949,2.421
2251,1.601
9217,0.507
3670,1.727
14640,2.76
9793,3.788
13435,0.951
20449,1.821
8505,2.477
8828,2.0
14982,1.433
9909,1.375
18849,0.801
947,2.195
11689,1.74
6985,2.324
17164,3.5
2970,1.763
14401,3.404
15085,1.653
3885,2.11
20252,2.199
18194,2.544
12963,1.275
16556,4.75
11910,1.234
6697,3.587
13205,1.625
13924,0.669
17942,2.461
11079,2.449
18521,2.638
7131,2.658
6058,2.129
1840,2.632
12210,2.219
1564,4.324
3673,1.652
20083,1.457
4311,2.188
4698,4.85
10750,3.5
3320,1.139
5192,1.048
10464,5.00001
4468,1.75
12446,0.713
4773,1.188
6575,2.417
16995,5.00001
4709,4.409
847,1.514
13793,1.265
838,2.614
8740,3.36
11125,1.754
7532,0.893
17291,5.00001
7759,1.823
4597,1.625
9609,0.632
5785,2.0
20573,2.25
18855,0.575
20005,0.409
604,1.957
18682,2.904
10270,1.624
18110,2.757
7225,1.519
2311,1.437
13075,0.956
12535,1.375
15628,4.125
14556,3.37
1982,1.188
12658,0.824
8391,1.609
8677,2.803
11462,2.822
12916,1.6
5728,5.00001
2823,1.32
4551,1.813
5336,4.208
11437,3.433
4453,1.425
8186,2.494
12093,2.491
11353,1.428
3749,1.908
10394,1.708
14507,1.561
8001,2.128
18693,1.875
10986,2.102
11574,1.942
17188,5.00001
9079,1.636
524,1.896
19294,1.944
9139,3.404
8450,2.65
18451,2.783
18982,1.397
16119,3.5
122,3.736
4366,4.216
13322,0.905
14102,1.034
2302,0.952
7397,1.091
11609,3.535
17943,2.561
5820,1.813
9197,1.063
11652,3.285
19528,0.955
19006,1.375
8880,5.00001
3055,0.605
3566,2.302
48,1.875
10324,4.17
501,1.063
3185,0.931
14651,1.783
229,1.799
18712,0.582
12193,1.092
2824,1.076
8772,3.189
18376,4.592
3007,0.65
17819,5.00001
12779,0.498
17723,2.837
4305,2.267
20190,2.673
1074,1.114
10942,1.594
18811,0.645
14032,2.117
7653,1.869
7210,1.524
12568,0.943
2944,0.787
13513,0.704
10910,1.708
16207,0.45
17887,2.641
8638,5.00001
10362,1.972
4433,1.396
17679,1.763
4161,1.522
3117,1.425
18173,3.49
6878,1.708
17914,2.983
10260,2.623
11232,1.834
5322,4.773
15605,2.746
14687,4.361
2419,0.661
19373,1.733
17776,2.018
7170,1.161
13059,1.116
15853,3.009
15266,2.146
1017,1.998
14132,1.381
12469,1.479
8540,2.15
7743,2.559
1928,2.396
19268,1.423
350,0.9
17873,1.125
223,2.171
6030,1.462
19997,0.492
19960,1.392
9179,3.237
20629,1.083
2500,0.6
19678,0.971
3258,0.735
564,2.866
9774,2.063
10367,2.348
8089,1.622
18107,3.32
15912,2.409
3385,3.169
3933,2.209
7959,1.677
2707,1.028
2790,1.161
3446,1.571
19243,2.483
3535,3.528
10920,1.774
16626,2.273
16249,0.752
11931,1.091
20455,1.964
19520,0.996
7525,0.943
821,2.089
10255,1.907
19110,2.309
8278,1.797
8273,2.325
16810,2.324
19914,0.828
10889,1.625
9023,3.855
12766,0.886
12018,1.468
7645,1.14
15884,2.254
17143,3.943
2833,0.6
11238,1.804
10372,3.513
7406,1.709
15734,2.938
19715,0.641
8240,1.375
11940,1.185
13538,0.88
3932,2.019
9979,0.984
13572,0.819
7768,1.594
17940,2.576
4095,3.745
2689,0.603
1189,0.804
9285,2.098
4845,1.322
5210,0.904
3990,3.749
8060,1.582
10565,1.484
5676,3.0
1574,5.00001
10950,1.58
16860,1.442
6065,3.683
2785,1.66
15969,2.263
14610,2.171
15365,3.144
14406,3.625
3880,2.236
16829,2.793
15465,1.839
13642,0.67
4934,1.015
15722,4.0
19820,1.0
11975,1.169
7746,2.205
15870,2.25
5235,0.976
3945,2.586
10121,1.375
2164,0.656
2886,0.494
10109,1.655
8714,3.493
8708,3.307
18280,5.00001
13424,1.492
5666,2.575
172,1.167
639,1.983
13824,0.941
15615,5.00001
19270,1.836
13899,0.75
5065,1.129
9335,3.091
1548,2.698
7435,1.791
8684,2.963
10932,1.799
10024,1.451
1036,1.298
17316,2.279
11878,1.417
8919,3.325
19672,1.248
12729,1.441
15269,2.951
8418,1.437
9026,5.00001
2486,0.863
9322,3.521
9582,1.183
16015,5.00001
10713,2.304
12282,0.9
18226,2.841
14557,4.676
8257,1.547
12467,1.488
19707,1.152
18736,0.981
2024,0.453
1872,2.0
354,0.948
5360,5.00001
15157,1.807
5904,1.535
12954,1.212
1164,0.583
18630,3.635
19375,1.833
3395,1.859
16592,1.347
12760,1.609
16259,0.698
3127,0.685
9694,1.085
8501,2.37
15838,3.475
9383,4.411
19326,1.17
7160,1.344
10563,3.687
4354,5.00001
16869,3.364
20032,0.776
3587,2.116
13470,1.15
19164,1.602
12564,1.015
10962,1.875
13004,1.287
18614,2.323
10185,1.849
18523,3.209
324,0.797
7890,2.842
5171,0.897
5648,3.067
6743,2.799
7398,1.099
3209,0.615
11267,2.256
12097,1.527
18798,0.732
15593,0.837
4752,1.563
8879,5.00001
11356,1.53
2379,0.639
17283,3.353
15601,2.318
12361,1.375
8021,2.183
16712,2.048
6658,1.714
19093,2.049
8177,2.539
11620,3.297
7857,2.049
4421,2.321
1101,1.413
16236,0.988
18750,0.847
8609,2.974
8061,1.592
3250,0.477
12601,0.623
12332,0.852
3557,5.00001
709,1.703
118,3.276
10214,2.186
4598,2.125
2042,1.216
7419,1.616
6130,1.472
13536,1.222
317,0.846
14690,1.741
5315,5.00001
17547,3.029
13419,1.547
14978,1.138
6606,2.34
12873,0.825
19580,2.013
5003,1.943
6523,1.534
9573,0.886
14324,1.375
4273,1.625
5739,3.804
18981,1.404
5470,5.00001
5816,2.175
16771,2.588
87,1.625
7630,1.944
4163,1.438
3382,2.301
10917,1.656
13180,2.549
403,3.573
4911,1.292
11542,2.312
11422,2.646
9365,4.055
2765,0.575
6378,4.104
2241,1.355
15687,5.00001
3483,1.602
20012,0.621
3539,2.909
6310,2.154
9219,0.57
10397,1.844
15197,2.822
5517,3.626
2436,0.731
4689,3.552
2594,1.395
19618,1.708
9470,1.162
18291,5.00001
6856,3.151
16513,1.261
16643,3.0
6654,1.886
13349,1.58
1425,1.406
5027,1.403
5281,5.00001
19368,2.625
1502,1.971
11061,1.86
9799,4.68
10667,5.00001
15391,2.541
19875,1.125
678,1.929
6673,1.841
5851,2.121
7194,1.576
10095,1.625
13457,0.963
14792,1.405
12390,4.033
5053,2.667
15894,1.89
1850,1.094
6522,1.578
1070,0.745
16692,1.62
6784,3.814
10672,5.00001
2772,0.544
3392,2.199
1099,0.938
7378,1.118
11034,3.185
1749,1.828
418,3.44
16449,1.375
5819,2.559
15498,2.374
10139,1.595
17697,1.786
10491,4.808
18503,3.9
19051,1.331
20430,2.247
8400,1.74
14498,1.883
16601,1.14
11978,1.164
14393,2.206
4893,1.199
8720,3.42
17228,3.831
8971,3.516
722,1.809
5176,0.985
10153,3.496
1860,0.75
19074,1.936
1687,2.432
8498,2.089
19704,0.929
1992,0.567
10524,2.985
16697,1.6
16834,3.455
15468,2.097
14881,1.602
6117,1.514
3459,1.555
19449,1.104
6567,2.103
19470,1.074
5670,3.215
9296,2.932
19220,1.413
2810,0.526
8949,4.73
5492,5.00001
15131,1.27
12710,1.136
17500,2.762
13330,1.476
20631,1.072
574,2.917
8449,2.313
18482,3.5
17998,2.961
9232,0.746
18519,3.623
16573,1.532
3625,1.787
18460,2.605
17916,2.618
19625,0.715
8695,2.794
6354,1.517
10514,2.782
17097,3.338
848,2.137
2248,1.212
5616,1.647
8564,3.613
19587,1.75
13509,0.706
17441,1.983
8118,1.327
5303,5.00001
4052,4.676
12129,1.366
10923,1.635
14267,0.863
18975,0.929
4076,4.908
997,2.168
4332,2.2
12926,1.392
9368,3.339
11586,2.232
551,2.75
17170,5.00001
19948,0.502
4372,3.24
3497,2.168
14193,1.414
14148,1.225
8032,3.147
1407,1.793
16340,1.427
18985,0.813
18252,3.545
1812,1.196
15994,3.586
16568,1.707
19448,1.145
693,1.614
10725,5.00001
5011,1.875
3443,1.375
9174,2.281
11501,2.951
4175,1.482
4222,2.382
8283,4.345
10458,5.00001
17528,2.25
13382,1.696
16494,1.589
19971,0.584
261,1.216
19928,0.877
11529,0.685
5497,2.712
3875,2.037
4016,3.697
3626,1.825
16017,4.052
445,1.856
6752,3.168
5111,1.387
3555,2.545
10386,2.479
7338,1.705
3367,0.735
16874,4.5
11059,1.685
2526,0.587
16963,3.882
14504,1.71
19933,0.934
1168,0.561
4144,1.706
7892,3.447
17644,2.833
8276,2.225
3149,1.158
15788,2.5
880,2.697
6747,2.707
9408,4.244
7572,1.207
20200,2.146
13439,1.283
1467,2.604
8154,2.328
17693,2.17
6537,1.514
12153,1.134
452,2.778
12518,0.841
19108,1.455
13608,1.145
4137,1.679
3039,1.462
16008,3.136
4150,1.739
14714,0.946
14464,4.222
17138,5.00001
579,2.549
18379,4.059
6571,1.616
12024,0.858
7467,1.394
17742,2.922
17194,3.487
867,3.183
17086,2.11
4157,1.769
6349,2.201
18164,3.674
17695,1.235
402,3.754
4428,1.5
10276,1.139
3057,0.541
10190,2.75
7060,1.562
164,2.25
16954,3.766
10390,1.956
12494,1.681
11347,1.823
12212,1.875
3317,0.55
12118,2.232
7865,1.809
15445,2.07
12126,1.376
6851,2.207
1847,3.244
19785,0.717
1334,1.617
8779,2.448
19439,1.824
17186,5.00001
8945,4.13
11256,1.831
19279,1.46
6997,1.778
706,3.155
3491,2.229
4573,2.083
13247,2.029
17168,5.00001
7706,2.416
7054,1.648
5580,2.263
13787,0.404
3151,1.208
6617,2.346
4784,2.232
11991,1.41
4022,2.131
15492,1.68
9266,0.65
2607,1.027
17250,2.536
11630,2.444
9118,1.676
11502,3.969
9182,2.026
2429,0.558
246,1.113
3815,2.25
14662,1.753
18518,3.676
9089,1.382
2262,0.67
10438,3.1
835,1.886
13256,2.39
8624,4.537
11395,3.476
1173,0.598
18936,1.761
6437,2.337
14900,1.284
12848,0.844
15113,1.464
8102,1.571
5289,5.00001
16688,1.53
8098,1.478
4951,1.169
250,1.191
13882,0.993
7952,1.67
20439,2.641
7334,2.063
2793,0.945
14147,1.351
14197,0.996
7795,1.641
19318,1.2
3407,1.973
20508,0.76
11291,1.992
19045,1.548
8625,4.743
15367,2.959
7422,1.646
8963,3.692
1997,0.526
4200,1.788
18987,1.438
17311,2.306
11326,1.761
5629,3.462
4002,4.19
15207,2.816
4753,1.925
19635,1.25
19417,1.875
15556,1.877
4196,1.871
9635,1.125
3681,2.374
3019,0.682
4310,2.125
7448,1.522
13091,1.324
17355,1.586
14724,0.842
3985,2.484
15940,2.429
9205,1.478
15340,1.516
2569,0.928
4402,2.192
4277,2.111
3666,1.583
8412,1.422
20549,1.222
2446,0.53
6821,2.06
17530,1.775
6520,1.706
17556,2.059
18143,4.514
8959,3.551
3172,1.263
1223,0.926
14739,1.488
12358,2.356
544,2.821
1204,0.813
14500,2.098
8613,3.599
9257,0.525
7242,1.646
2637,1.281
8761,5.00001
17926,2.629
1388,2.973
18708,0.756
19340,1.737
877,2.242
10721,3.625
8388,1.798
98,1.7
11575,2.117
4379,1.965
11957,1.137
2803,0.679
11189,1.872
3908,1.95
10763,5.00001
7688,2.043
14891,1.519
6496,1.851
19234,3.13
8447,2.563
20222,3.239
8075,2.075
13161,1.922
6964,1.661
6479,1.733
4711,4.0
17813,2.766
18193,2.327
12476,1.406
989,1.393
19590,1.938
2682,0.606
20408,3.099
2508,0.744
14245,0.863
9702,1.375
4314,2.2
16430,1.472
14833,0.929
5356,4.125
6639,5.00001
5972,2.757
9436,1.038
3734,2.167
15478,1.585
11196,2.871
12313,3.455
7787,1.58
19273,1.8
13187,1.073
19361,1.644
10949,1.625
1876,1.316
15655,2.375
5262,5.00001
8446,2.948
15483,1.589
12703,0.991
11163,2.125
5159,0.991
18800,0.656
20501,3.35
759,1.543
5481,3.39
654,2.027
18216,2.893
5812,2.188
5288,5.00001
2892,0.555
19330,2.662
5636,3.5
9612,0.609
3044,0.611
18843,0.617
10783,3.261
8520,1.639
17089,1.667
8445,3.037
16650,2.513
7318,1.585
6159,1.731
13515,0.906
15130,1.31
12569,1.013
6022,0.98
5092,1.0
13569,0.933
11211,1.846
11221,3.5
18814,0.775
19406,1.744
19397,1.219
1131,1.097
11210,1.524
11137,1.892
3659,1.813
3326,1.194
9465,1.316
18795,0.658
2663,1.015
19792,0.792
5378,2.325
10012,1.627
9554,0.846
17646,2.611
5533,3.659
11673,2.264
4,3.422
4152,1.9
15460,0.875
1927,2.133
16536,1.95
14163,1.618
16284,0.678
10379,2.166
2880,0.575
5839,3.412
3381,2.776
13562,1.222
9494,1.405
20118,0.994
4957,1.237
13028,1.121
17467,2.743
18388,3.616
11305,1.759
5720,4.622
15053,1.678
4620,3.509
942,1.833
19611,0.927
3235,0.532
3257,0.625
18008,3.003
17796,2.862
8368,1.708
8627,4.955
18741,0.694
308,1.201
1565,4.347
12156,1.773
6727,5.00001
2135,0.715
15437,2.055
10861,2.664
19403,1.795
15091,1.3
13169,1.804
15127,1.583
3874,2.016
19264,1.45
7393,0.981
2276,1.247
7072,1.918
12817,1.297
16135,5.00001
13524,0.868
18129,3.657
15619,5.00001
19487,0.905
2623,1.197
5918,1.517
12764,1.188
8534,2.05
19787,0.942
231,2.033
8371,1.366
14073,1.281
737,1.816
2838,0.721
16612,2.646
8216,1.417
16679,2.75
16060,3.536
19072,1.955
8301,3.638
5705,3.266
14830,1.106
9513,1.146
5935,4.514
10187,0.55
6495,1.817
755,3.326
19940,1.201
20033,0.608
8119,1.418
14658,1.83
8992,2.704
18007,2.83
17127,1.667
13693,0.816
6200,2.156
16528,1.118
69,1.292
5367,5.00001
8084,1.813
5682,2.543
19816,0.583
20599,0.63
13362,2.75
1680,1.732
7557,1.324
8569,5.00001
9661,0.346
5961,1.917
2603,0.628
18918,1.851
13867,1.257
7868,1.919
15424,1.569
5413,4.401
13733,1.178
12697,1.114
16848,3.413
12422,0.9
15763,4.125
11283,2.145
10918,1.591
8669,5.00001
19958,0.783
2283,0.728
3732,2.622
9045,1.026
16642,5.00001
14065,1.192
15578,1.672
8943,4.801
20061,0.657
15188,2.222
20380,5.00001
17367,1.337
6620,2.25
14780,1.395
5127,1.018
9327,5.00001
17128,1.566
12756,1.189
1545,3.5
739,1.883
11572,1.777
10875,1.835
1674,1.345
2567,0.906
13313,1.132
6984,2.197
6795,1.7
11134,1.862
3518,2.233
15827,2.75
10546,3.449
4732,2.547
12679,1.309
773,1.727
865,2.698
8521,2.246
5200,0.942
20616,0.551
641,2.647
18,1.587
20534,1.791
11089,1.875
3203,0.904
7288,1.663
12501,1.589
5204,1.299
9057,1.011
13708,0.894
11177,1.375
20211,3.036
16515,0.919
6923,1.551
3840,2.21
17439,1.724
11998,1.643
11197,2.825
9154,2.362
13968,1.33
17817,3.483
12921,1.634
6665,2.693
3240,0.523
19382,0.964
3309,0.49
10358,3.148
363,1.955
14117,1.267
3723,2.308
11017,2.818
15215,2.611
7670,1.74
11789,0.92
4726,4.409
8738,3.617
2940,0.534
471,1.643
1641,1.668
19410,1.741
18598,2.023
18859,0.629
14756,1.533
1172,0.633
4500,1.364
