,MedHouseVal
5455,2.972
5209,0.884
15982,4.065
18205,3.365
7610,1.019
19981,0.771
3791,2.5
1569,3.993
3648,1.454
10556,2.197
10768,2.954
5506,4.5
16042,2.467
1858,0.695
8724,3.434
10537,4.347
10668,5.00001
5160,0.914
5809,2.29
17535,1.99
3344,0.875
10512,3.25
15083,1.241
18357,5.00001
9364,4.352
9223,0.839
5397,4.273
14893,1.559
12971,1.306
1310,1.261
4439,2.13
19989,0.723
7797,1.692
665,1.904
16684,2.054
11203,1.681
12588,2.166
4605,5.00001
18535,2.328
6815,2.132
7062,1.795
11566,2.075
16065,3.292
8937,4.708
3503,1.424
11018,3.495
17248,3.5
3845,1.742
18735,1.006
1351,0.871
8427,2.0
2737,0.708
14377,4.0
2294,0.743
14483,5.00001
3403,3.149
14852,1.363
437,1.5
182,1.279
350,0.9
20306,2.054
18028,2.453
14910,1.399
20323,1.82
3223,0.544
7629,1.879
15851,3.31
6601,1.549
6198,1.918
12513,1.228
18197,2.394
20427,5.00001
14386,1.375
13055,0.961
426,2.875
14380,2.882
5758,2.563
19440,1.581
19256,1.992
17734,2.356
10792,4.908
4347,5.00001
13897,0.608
20414,1.738
4,3.422
6616,2.616
7311,1.546
704,1.625
12389,5.00001
3500,1.797
8433,2.183
5037,1.801
142,3.235
19401,0.927
8983,3.23
7047,1.708
5656,3.685
6672,1.961
1446,1.82
6157,1.518
7795,1.641
16196,0.926
12833,1.052
9077,1.0
10643,5.00001
20124,1.917
11544,3.388
3693,1.695
17273,2.265
4900,0.993
11205,1.614
15205,2.941
9298,3.248
9727,2.319
11132,1.639
16693,1.585
13530,1.371
3909,2.072
2969,2.458
17187,4.563
14130,1.188
8763,4.822
2869,0.597
16306,1.733
18678,3.079
9550,1.094
5643,3.512
14941,1.816
17933,2.44
4478,1.5
11430,2.815
8162,2.237
9028,5.00001
19995,0.678
13520,2.213
19117,2.523
9117,1.135
3135,0.549
15382,2.083
14551,2.719
9375,3.492
10588,1.54
8255,1.656
8572,4.721
18659,2.643
11307,1.661
13845,1.031
12248,1.051
3077,0.84
16903,3.506
1832,2.181
15781,1.938
8728,2.864
16209,0.675
20033,0.608
20329,2.287
1004,1.884
18031,2.794
127,2.923
13203,1.875
7465,1.494
16803,2.735
19824,1.103
11258,2.063
16569,1.621
16475,1.168
5703,2.092
2558,0.69
9089,1.382
8336,1.458
8976,2.853
20001,1.125
3695,1.772
16362,1.162
13274,1.928
15109,1.603
9857,5.00001
436,1.388
484,1.982
8117,2.008
3324,1.057
5186,0.932
9263,0.483
16478,1.13
2259,0.662
11709,1.719
2241,1.355
16705,3.297
10025,1.625
5320,5.00001
20233,5.00001
14140,1.183
4839,1.792
2251,1.601
13588,0.721
11763,2.674
10087,2.17
1829,1.869
1826,1.833
13653,1.063
20369,3.026
20219,3.582
19810,1.433
8131,2.259
7740,1.997
6221,2.249
16810,2.324
16047,2.25
9476,0.772
20612,0.483
5552,1.875
9762,3.77
2981,0.847
9978,2.758
17470,4.322
16983,2.894
17377,1.308
8847,5.00001
4437,1.382
12541,1.378
890,3.524
18926,2.292
9431,2.409
14671,2.882
11454,3.976
10148,4.118
19694,0.942
16409,0.997
11389,1.375
7175,1.229
569,2.062
7785,1.199
9860,1.563
6983,2.447
8948,4.562
13349,1.58
12919,1.364
7685,1.89
4090,3.723
9221,0.588
18286,5.00001
18169,2.438
687,1.617
11739,2.394
6603,1.535
12574,0.712
19064,2.335
5988,1.818
4358,3.741
8792,5.00001
5398,3.736
818,1.573
14506,1.766
17139,5.00001
8991,4.925
15583,1.563
14410,2.38
3371,2.13
16473,1.151
17490,2.6
7500,0.926
9407,4.024
13698,0.929
13394,1.525
5775,2.527
840,2.317
15094,1.083
1783,0.729
10915,1.77
8565,3.46
5087,0.923
2272,0.719
14424,3.625
3720,2.317
5404,3.576
13329,1.62
16726,1.721
6096,1.745
11143,1.354
4371,3.605
3400,2.482
13212,2.221
12130,1.142
14750,1.236
5666,2.575
1789,1.216
5350,5.00001
15893,1.92
3849,2.514
12153,1.134
3806,1.956
13151,1.936
11584,2.376
5117,1.021
2560,0.726
16258,0.623
15600,2.174
13912,0.478
6577,5.00001
11433,3.506
18604,2.068
9703,1.125
16128,4.433
6025,1.343
19302,2.409
634,1.91
9528,0.7
371,1.306
17475,2.712
7951,2.138
1455,1.961
10948,1.444
6880,1.832
18740,0.773
7753,1.969
19808,0.852
9593,1.382
3470,1.833
9434,0.713
4754,2.685
9437,0.915
18739,0.978
16241,0.813
57,0.853
16246,0.7
8925,3.815
933,2.113
19147,2.553
10216,1.438
11679,2.07
4006,3.477
9983,3.0
12776,0.644
13591,0.788
6506,2.015
7987,1.73
10237,1.763
4663,3.5
381,1.295
13671,0.821
12755,1.269
1564,4.324
15613,2.061
10938,1.544
8580,5.00001
1554,3.437
11519,4.017
5001,0.993
14933,2.478
11366,2.252
8229,1.313
11503,3.8
11731,1.01
4877,1.583
4088,4.259
8031,3.124
6642,1.58
2893,0.574
4682,1.75
4004,3.191
13071,1.133
7156,1.625
12307,2.143
10201,2.393
11881,1.25
8975,3.025
2159,0.789
6558,3.594
6213,2.494
2362,1.567
12404,1.247
14026,1.798
4952,1.152
12191,1.318
6958,2.198
16667,2.08
10584,3.024
19372,2.695
9049,1.385
4809,1.25
9136,5.00001
14234,1.35
12440,1.55
17061,2.656
16440,1.207
959,2.256
19121,1.516
6802,2.19
13716,0.903
2031,0.608
4689,3.552
3801,5.00001
16329,1.338
4734,4.179
19574,1.278
13381,1.569
1038,1.072
2650,0.705
9297,3.877
14252,0.968
2529,0.669
12032,1.105
5228,0.842
2926,0.57
15785,2.75
13961,2.265
3551,3.5
13762,1.03
9796,5.00001
266,1.439
8604,3.407
17344,1.681
15564,2.235
16995,5.00001
6918,4.538
19701,0.891
4057,3.591
10255,1.907
18632,3.406
4356,3.553
18246,3.4
8872,5.00001
5897,2.783
3774,3.679
14455,5.0
9371,4.105
15737,1.875
18945,1.44
18984,2.611
9489,1.75
12302,0.81
9807,3.865
7665,1.719
11842,0.966
2830,0.446
18001,2.726
2280,0.645
11805,1.113
10966,1.896
2018,0.578
16987,5.00001
19261,1.479
3704,1.851
16675,3.578
5244,5.00001
3398,1.873
9082,1.719
12609,0.795
19930,1.073
904,2.25
2739,0.996
5604,1.691
9559,1.301
17937,2.865
6902,2.093
7972,1.43
8310,4.635
6332,3.25
7200,1.428
7722,2.713
19985,0.745
9634,0.972
9861,1.912
9614,0.733
15318,1.508
8468,1.927
3941,2.254
1100,0.953
12914,1.902
682,1.784
9611,0.627
13441,1.274
13252,2.594
3883,2.033
978,3.932
3051,1.25
9344,3.369
15186,2.786
18998,1.435
20547,1.079
8529,2.079
19328,1.878
5994,1.525
19699,0.997
12026,1.129
6190,1.759
12581,0.726
9392,4.89
18896,1.669
5313,5.00001
14738,1.319
18358,5.00001
15662,5.00001
4881,1.307
680,2.134
3484,3.772
13542,0.894
1524,3.069
1773,1.433
16798,2.656
10445,4.14
6741,2.512
13775,0.96
12633,0.746
16734,2.534
8701,2.815
6811,2.598
15089,1.604
14054,1.5
20010,0.415
16500,2.0
6675,2.419
13234,3.105
1149,0.795
4853,1.875
6078,2.182
2403,0.552
1270,1.514
20441,2.545
5633,1.875
14711,2.228
4273,1.625
10200,1.87
6488,1.792
12358,2.356
14878,1.504
16078,4.385
2220,1.447
3457,1.543
17526,1.625
2684,0.808
8194,2.348
8907,2.906
14418,1.938
12901,1.358
16613,2.712
8638,5.00001
13882,0.993
10115,2.45
7876,1.682
2147,0.673
6743,2.799
15749,3.5
12169,1.125
9343,3.201
15110,1.585
17975,2.909
10336,5.00001
5213,0.906
14555,2.402
17631,3.088
3420,1.333
17268,3.268
16598,1.543
12278,1.875
10927,1.606
10697,1.865
2683,0.96
14954,2.14
4556,3.5
10052,1.443
9585,1.306
3032,0.969
11493,3.5
8652,3.808
7282,1.219
9227,0.652
3555,2.545
15699,5.00001
2459,0.942
9994,1.851
13994,0.69
10157,2.695
16644,3.288
16421,1.031
10384,2.578
3179,0.925
6868,2.147
3046,0.658
4017,3.619
11910,1.234
4063,2.654
17226,4.156
12054,1.194
11243,2.018
7737,1.966
6115,1.241
7184,1.339
20394,3.054
6068,2.644
307,0.962
7748,1.905
779,1.375
10939,1.639
7840,1.623
16156,3.563
18679,3.52
17691,2.358
1247,0.75
9420,4.938
4304,2.056
10854,2.75
18478,3.35
7771,1.662
8148,4.025
17592,3.276
10416,2.19
14334,2.25
466,1.917
2857,1.046
4784,2.232
14870,0.675
15072,1.644
5844,2.065
9326,2.688
10332,5.00001
11899,2.048
3976,3.331
6281,1.624
3727,2.675
3844,1.583
6771,3.648
18543,2.25
3252,0.609
1133,0.928
16270,0.638
16441,1.018
15135,1.45
1509,3.512
12647,0.995
11752,2.392
16902,4.108
7898,2.937
3250,0.477
984,2.785
633,1.663
7129,2.799
9368,3.339
7406,1.709
1928,2.396
6877,1.85
17651,2.047
3353,0.495
1752,1.333
20185,2.211
12746,1.207
12126,1.376
7425,1.651
3657,1.915
18279,5.00001
9836,2.173
10988,2.472
14093,1.144
16616,1.842
7141,2.082
7817,2.365
237,1.347
18316,3.974
4741,2.341
17274,2.361
151,3.021
10806,2.221
9897,1.53
6267,1.63
16481,1.467
3407,1.973
15960,2.665
14352,2.25
5859,2.355
1825,0.225
3377,1.75
8858,5.00001
13301,1.067
20263,2.245
169,0.975
16984,2.748
15572,2.259
3463,1.731
19757,0.551
791,1.779
15129,1.395
12754,1.141
11787,1.732
7266,1.863
8188,5.00001
9549,1.645
15489,1.539
14230,1.589
16521,0.992
14851,1.182
6482,1.918
14824,1.188
2660,0.543
433,1.921
1986,0.567
13729,1.493
12182,1.1
16717,1.639
4563,1.313
4398,1.82
1711,1.643
17840,4.228
1814,1.784
5770,2.555
9697,1.185
18,1.587
8902,5.00001
6498,1.592
6092,1.806
3855,2.861
15819,2.125
5742,2.8
10646,2.375
12895,1.832
20377,3.663
13107,0.912
10656,2.75
16335,1.591
4054,3.606
5389,2.75
2637,1.281
12434,0.689
13207,1.305
14400,2.667
12984,1.43
11774,0.879
9313,4.878
15623,5.00001
15936,2.503
1667,1.985
7345,1.608
5973,2.3
7072,1.918
6690,4.708
4353,5.00001
4807,1.303
16303,1.238
19514,0.777
19907,0.722
17152,5.00001
20383,2.288
11934,0.893
15346,0.996
7171,1.403
1849,3.312
18123,2.422
15602,1.872
11849,0.83
19667,1.354
10718,2.504
18733,0.808
4024,2.218
16617,1.883
7139,2.056
7269,1.906
15834,3.689
18966,1.047
10971,2.053
9779,0.958
4197,1.531
1685,1.933
328,0.764
5385,3.667
2803,0.679
19099,1.702
10515,2.885
12107,1.335
17614,3.467
631,1.583
8213,1.625
655,1.817
7337,1.581
7839,1.458
429,2.545
6366,3.118
764,1.497
9581,0.896
20330,3.406
15220,2.465
11643,2.134
2630,0.581
20041,0.426
14553,2.609
13040,1.316
7946,2.089
1950,1.283
6352,1.845
10775,2.618
8491,2.088
9210,1.231
18319,3.981
17088,3.228
13193,1.36
1356,1.25
18073,5.00001
12168,0.905
3966,2.015
6022,0.98
2528,1.25
17027,4.264
6060,2.821
15570,2.109
6464,2.601
15500,5.00001
15481,1.684
9138,3.116
11617,1.931
2455,0.827
5293,5.00001
13567,0.907
10720,4.104
5025,1.089
391,2.561
10254,1.839
3761,1.995
7950,1.941
15084,1.344
6942,1.658
15473,2.104
10491,4.808
12056,1.135
15114,1.504
2471,0.764
4468,1.75
1586,5.00001
17099,3.435
4425,1.375
16067,3.31
17506,2.271
19762,0.55
4180,1.65
18638,2.624
11588,2.074
16260,0.75
9413,3.461
12348,3.219
16924,2.73
3564,2.218
15440,2.537
16055,3.398
10856,2.331
6715,3.609
2629,0.901
6212,2.683
971,3.324
15348,3.59
12703,0.991
9004,4.72
4085,4.25
13363,1.813
4323,3.158
2426,0.634
8829,3.833
15588,2.219
7341,1.56
14022,1.991
9145,1.953
19607,1.875
11271,2.133
12092,2.952
8538,2.276
9623,0.559
4298,1.125
12775,0.668
14991,1.236
2443,0.553
8197,2.039
8786,5.00001
8959,3.551
2056,0.923
3244,0.688
17301,3.46
6018,1.259
5823,3.022
15984,3.457
8461,1.854
11280,1.884
4624,5.00001
16710,1.448
10519,5.00001
10459,3.536
16091,1.125
72,0.75
8637,5.00001
14295,1.991
461,2.417
2427,0.953
9856,3.477
11041,5.00001
13247,2.029
2834,0.904
11030,1.996
7874,1.75
3099,0.819
18695,0.689
13121,1.578
5436,4.125
15780,2.75
17302,2.51
18820,0.686
19768,0.582
10620,2.907
10925,1.392
6295,1.414
173,1.518
11718,1.969
10125,3.505
1323,1.014
12862,0.884
14237,1.755
4059,3.045
10333,3.883
425,2.849
942,1.833
14091,1.227
8024,2.174
15641,4.583
16157,3.692
1180,0.539
15148,2.119
5089,1.0
5991,1.587
6701,2.179
17327,2.723
18262,5.00001
5099,1.258
7509,1.106
14880,1.295
6020,1.173
14890,1.13
18833,0.701
3111,0.524
10161,1.468
13427,1.217
4856,1.121
6507,2.119
12877,1.033
5801,2.221
11155,1.875
211,1.647
20309,1.944
12860,0.95
12317,1.557
4177,1.57
14420,1.833
13837,0.985
12575,0.718
10071,1.198
19828,0.804
2903,0.725
6125,1.53
11080,2.221
15782,3.5
19161,1.841
7513,1.119
18958,1.059
13661,1.237
13060,1.125
9937,2.693
17932,2.316
4204,2.109
9920,2.026
14714,0.946
13855,1.118
2049,0.542
19937,0.932
12245,0.769
1303,1.0
2916,0.723
15808,4.054
11692,1.619
2335,0.789
7492,0.906
11513,4.85
6510,1.831
5837,1.924
6812,2.12
15835,3.837
10772,2.531
6071,4.627
7413,1.516
8054,1.344
4361,3.979
20180,5.00001
3978,2.458
7088,1.85
19053,0.964
19373,1.733
4830,1.5
13964,1.32
7419,1.616
12601,0.623
2945,0.332
2465,0.836
8200,2.154
8682,2.666
8272,3.041
19592,1.425
6182,1.811
11182,2.154
11966,0.868
19955,0.684
7954,1.567
2218,1.23
13550,0.67
10442,2.46
8965,3.391
17266,3.64
11744,2.371
6384,2.786
7794,1.536
2999,0.882
1841,2.62
13424,1.492
17311,2.306
7825,1.776
13257,2.335
10714,2.316
7792,1.234
18948,1.871
244,1.117
17809,3.516
10225,2.021
7642,1.669
16292,0.577
714,1.975
1808,1.563
8557,3.761
15056,1.406
5353,5.00001
14473,3.636
2557,0.828
9270,2.556
15198,2.551
7865,1.809
9260,0.652
11423,2.529
204,1.181
3946,2.329
6940,1.625
3691,1.543
9457,1.458
5972,2.757
5012,1.885
7046,1.74
17005,2.932
17148,5.00001
306,0.914
3298,0.64
1709,1.85
2077,0.679
1728,0.675
16111,2.757
3988,2.403
4137,1.679
9902,1.362
4485,1.118
6174,2.06
13026,1.458
2195,0.828
14719,2.208
1682,1.62
8226,1.688
9657,0.694
8163,2.419
15277,3.571
10993,1.37
13664,1.516
10061,1.551
18946,2.239
1563,4.614
13754,2.831
900,1.97
16589,1.115
6692,5.00001
4870,1.646
7187,1.34
19959,0.9
770,2.006
1937,1.633
15068,1.386
3880,2.236
3943,2.515
12251,0.694
5086,0.93
12804,0.7
13435,0.951
3206,0.702
11909,1.188
12872,1.296
11670,2.021
10106,1.452
1606,0.85
10199,1.375
20395,3.429
12719,1.486
2800,0.329
10326,2.832
13969,0.906
11002,2.866
1212,0.922
9525,1.619
20259,1.069
16830,2.621
1981,2.083
18668,3.223
8551,2.375
7904,4.374
4246,5.00001
19986,0.631
5815,1.845
16940,5.00001
8249,1.402
5379,3.194
16520,0.969
1562,3.561
13907,0.84
12152,2.289
12714,0.934
6882,1.794
3664,1.646
3755,1.784
14409,1.75
18481,3.868
14373,3.964
5219,0.975
18521,2.638
4106,4.956
14515,1.891
10132,1.964
691,1.791
10073,1.173
19010,1.189
9880,1.188
15057,2.088
13776,1.157
17841,2.458
14122,0.941
6392,5.00001
18095,4.163
7812,1.78
4942,1.625
16968,3.854
14946,1.583
6145,1.605
18052,5.00001
18127,3.606
18278,5.00001
5250,5.00001
16886,5.00001
15943,2.526
10390,1.956
4020,2.953
1316,1.225
12970,1.464
10291,2.439
7709,3.0
11406,2.909
19580,2.013
2901,0.6
8793,5.00001
14808,3.208
13849,0.743
3434,1.431
15051,1.432
10487,2.145
1162,0.722
14891,1.519
12194,1.622
12039,1.448
3260,0.725
5019,0.987
3132,0.878
2874,0.543
20536,1.308
17118,5.00001
2509,0.55
14935,1.704
14002,1.128
7284,1.089
4730,2.436
7576,1.268
14573,2.838
14885,1.594
11819,1.923
11038,5.00001
17326,3.75
17435,1.48
10675,5.00001
5124,0.975
18692,2.247
18249,2.802
869,2.782
12339,2.302
1655,4.277
17241,2.512
7411,1.604
10249,2.75
707,2.168
9794,4.26
7568,1.136
2180,1.264
10189,1.758
19608,1.252
12953,1.432
9128,1.455
3969,2.213
3360,1.057
10729,5.00001
19680,0.735
6434,2.122
2144,0.723
15896,2.063
14502,1.968
16986,4.438
9783,1.35
13463,1.185
19224,2.405
9119,1.485
9879,1.5
11830,1.289
11383,3.724
2381,1.601
2468,0.9
12216,1.742
1557,3.56
2121,0.875
9377,3.862
9770,1.091
19031,1.98
16333,1.306
8535,2.203
6437,2.337
6786,2.31
15968,2.38
16138,3.768
10815,3.815
313,1.014
6202,2.003
5634,2.0
4915,1.074
4750,1.727
12947,1.862
17616,2.14
6709,1.875
6164,1.89
17891,0.675
17872,1.58
146,2.737
13430,1.119
330,0.824
564,2.866
6029,1.61
6086,2.069
12011,2.335
14208,1.158
10387,3.161
10868,2.405
20386,2.813
18065,5.00001
19558,0.68
6357,1.503
16985,3.058
11135,1.899
4770,1.109
3498,1.858
1601,3.5
19874,0.541
4328,4.429
20307,1.461
20121,1.154
2822,0.675
17387,1.137
19947,0.603
15550,1.277
20237,2.066
16980,2.761
4000,3.897
12416,0.685
17792,1.676
10978,2.065
12481,1.625
8368,1.708
3827,2.056
4294,1.625
19761,0.59
912,2.989
14094,0.964
19638,1.375
15362,2.633
6539,1.606
6458,2.487
17546,2.891
18304,3.609
18116,3.419
13620,0.726
3802,1.405
3552,3.273
18141,4.239
6661,2.879
12938,1.887
6168,1.655
14562,2.004
630,1.597
8398,1.775
698,1.609
10063,0.795
19679,0.725
10317,4.543
18892,1.482
3537,2.542
16881,5.00001
6555,4.5
2254,0.888
11600,3.72
17861,2.762
18889,0.928
19744,0.877
6374,5.00001
2382,1.153
13725,0.725
9032,5.00001
11427,2.13
643,2.351
6179,1.896
19151,0.675
17507,1.853
1161,0.621
15432,1.245
15161,2.312
12505,1.394
2552,0.813
12132,1.309
6331,2.699
4654,2.578
20054,0.626
8644,4.795
10349,2.781
1727,0.686
2797,1.047
12140,1.875
12300,0.546
4334,3.803
4364,3.186
20387,1.304
577,4.125
4992,1.048
5720,4.622
20275,2.295
2412,0.905
15977,4.357
14279,0.827
11958,3.141
20638,0.847
9254,0.55
10269,3.244
3871,2.271
3640,1.782
20162,2.313
20057,0.533
9540,1.375
18883,1.479
12102,2.165
3414,1.583
7351,1.75
8437,2.463
8771,3.277
15667,5.00001
7847,1.458
10417,5.00001
18139,3.442
19712,1.249
1533,3.357
17968,3.396
15916,2.409
11975,1.169
4091,3.559
19682,0.653
7485,1.327
19789,0.66
2876,0.468
7516,1.193
15322,1.429
6773,3.197
15260,1.487
10802,4.714
16388,1.125
17094,3.186
19380,0.854
2434,0.624
2641,0.973
4760,1.507
14467,5.00001
3282,0.668
8426,2.397
8949,4.73
14637,1.684
2975,1.063
16752,2.359
19091,1.938
19122,1.933
15884,2.254
53,1.042
10715,2.25
2603,0.628
7569,1.079
13888,0.647
6278,1.356
17054,3.05
3204,0.906
1355,1.002
20208,4.093
8141,2.182
4693,4.869
7557,1.324
12187,1.574
9475,1.246
1412,2.321
10373,2.948
10624,2.787
20257,1.603
15941,2.362
18391,3.056
14048,1.544
17335,1.201
1399,2.66
13915,0.656
17876,2.307
15193,2.962
15691,5.00001
16355,0.984
4001,3.676
6621,3.154
16376,1.113
8365,1.281
5367,5.00001
6837,2.349
18661,3.308
20352,0.525
6638,1.875
17551,1.773
14030,1.714
14855,2.049
8178,2.448
10652,4.991
2559,0.675
7213,1.406
18075,5.00001
10425,3.108
6977,3.327
3114,0.872
7714,2.698
8883,5.00001
18923,1.903
6472,2.516
7942,1.984
3726,2.022
983,2.932
16401,1.813
4421,2.321
5153,0.944
19570,0.815
5428,3.07
15694,5.00001
71,0.952
6260,1.539
2256,0.727
10044,1.601
14402,3.286
17680,2.128
15995,5.00001
14309,0.813
6062,2.538
15377,1.809
20043,0.73
16345,1.557
8506,1.953
6936,1.606
2181,1.198
18609,1.545
5283,5.00001
14223,2.666
18767,1.508
214,1.367
18018,3.32
18582,1.891
5075,1.122
4165,1.857
16493,1.522
8293,3.81
13867,1.257
4510,1.349
14866,1.347
10553,3.089
2819,0.694
19485,1.271
1333,1.652
14906,1.082
19000,1.401
1114,0.58
18622,2.4
10796,5.00001
12784,1.222
2801,0.649
17065,2.295
11019,3.346
15204,3.279
17008,2.824
12517,1.04
20515,0.866
676,1.878
10038,1.125
11260,1.808
2436,0.731
18020,4.054
10527,4.538
7482,0.932
18858,0.342
12423,1.125
2714,0.675
12520,0.654
5298,5.00001
6181,1.994
6518,1.668
8602,3.169
17308,5.00001
4093,3.75
8043,2.146
12036,1.261
4370,3.975
6126,1.262
18187,2.246
18975,0.929
11552,1.844
3361,0.618
11637,1.328
11028,2.357
13636,0.786
15526,1.435
13391,1.204
11166,2.521
13039,1.896
20437,3.208
13064,1.011
14065,1.192
17562,1.848
17390,1.083
12484,1.375
5667,2.534
5478,3.458
19349,2.462
13260,1.74
14444,2.278
17830,2.653
16295,0.892
13517,1.038
16889,3.538
10155,4.676
1503,1.446
4819,1.625
15604,3.086
14592,1.976
20575,1.875
69,1.292
14020,2.615
12160,1.482
7245,1.938
7352,1.554
3337,1.326
7807,1.666
5687,3.941
6232,1.708
6426,1.294
17984,2.625
16624,2.211
8801,4.183
18258,3.667
10763,5.00001
11059,1.685
4066,3.925
19188,2.426
18727,0.648
9220,0.815
1676,1.23
11878,1.417
13954,1.084
4492,1.125
18950,0.989
17398,1.472
13691,0.875
7787,1.58
1060,1.531
10934,1.11
8989,3.97
11532,0.613
20167,2.347
1136,1.026
751,2.306
11574,1.942
6363,1.305
11497,4.379
939,1.904
13582,0.658
14394,2.26
14535,1.667
14905,1.073
6277,1.629
8181,2.396
5986,2.125
16304,2.42
2368,0.599
5828,2.879
5339,3.0
4672,2.292
15242,4.399
15778,3.75
3073,0.621
1571,3.866
11749,2.175
430,2.356
7102,2.008
11915,1.115
2470,0.746
5273,5.00001
19245,2.521
8111,1.904
17102,3.427
11301,1.84
2516,0.722
19752,0.889
12572,0.79
18675,3.211
8142,2.231
1361,1.569
14749,1.276
11836,1.48
1344,1.106
16448,0.869
12369,2.321
5295,5.00001
18755,0.566
11231,2.247
1423,0.75
12184,1.687
10630,1.954
953,3.365
17726,2.174
7843,1.438
9823,2.545
14059,1.741
16578,1.198
11877,1.238
5888,3.318
17004,2.932
12544,2.241
6760,3.063
4164,1.539
3308,0.773
11496,2.714
8403,1.494
551,2.75
10665,5.00001
15508,1.609
7895,2.887
13124,1.567
20190,2.673
17527,2.125
14489,5.00001
3325,0.938
5846,2.0
16971,2.729
14389,1.698
5863,2.312
616,2.19
6719,5.00001
5365,5.00001
1201,0.56
16029,2.692
15049,1.932
16745,2.67
2011,0.621
12214,1.911
18489,2.515
13583,0.758
14067,1.3
5810,2.181
18021,4.309
18091,4.853
15035,1.558
19300,2.603
12594,1.306
11557,2.849
18610,1.964
19919,1.773
2435,1.317
5826,3.261
15199,1.843
20368,1.76
3356,0.664
19413,1.611
8522,2.273
1184,0.636
15801,3.861
15713,3.722
16532,1.75
19793,0.847
1528,2.688
15122,1.663
19663,0.861
14325,1.625
11785,2.173
15985,3.067
7775,1.587
20498,2.298
6994,1.714
2315,1.646
8419,1.557
13079,1.14
12734,2.672
7214,1.45
14492,2.724
15594,0.588
19522,1.875
20143,1.583
15511,1.475
2655,0.946
12761,1.304
8464,1.833
1848,3.155
2793,0.945
19870,1.32
12008,1.543
2716,0.699
18407,2.24
20189,2.365
18043,5.00001
1167,0.531
8079,1.989
9387,4.746
11982,1.581
3138,0.835
8678,2.69
19604,0.919
12708,1.03
18773,0.63
6161,1.954
1226,0.866
14292,2.032
558,2.485
14075,1.475
13704,0.783
7537,1.053
14443,2.955
12231,1.215
13238,3.041
13684,1.284
9535,0.728
4275,2.5
12407,1.674
4428,1.5
1974,1.264
16506,1.259
125,3.373
6208,2.662
11936,1.16
7866,1.739
10872,1.807
19226,3.813
6419,1.841
19929,0.875
15711,4.688
8639,5.00001
7704,2.772
3952,3.9
12291,0.732
17221,3.844
19273,1.8
10029,1.327
13745,1.381
1016,3.5
14913,1.398
8541,2.368
17397,0.902
8135,2.322
4373,3.046
6784,3.814
18145,4.326
11883,1.55
10686,2.314
9537,0.859
4264,3.5
19289,1.693
14586,1.72
9158,3.59
10165,3.13
2299,0.993
10884,3.052
1421,1.375
434,1.793
2153,0.876
16942,3.569
16358,1.123
11360,1.625
16086,4.062
13575,0.9
9724,1.757
3581,3.222
8038,4.813
13369,2.252
2613,1.113
15802,3.162
5637,4.161
17199,5.00001
1175,0.425
12473,1.375
13355,1.604
12424,0.847
18150,2.25
8022,2.16
10594,3.139
4071,5.00001
16189,1.102
8274,2.25
579,2.549
5062,1.03
10861,2.664
18961,1.25
7096,2.154
800,1.576
17245,2.467
7220,1.66
15905,2.49
27,1.055
14902,1.311
13633,0.937
2523,0.875
4450,1.688
14327,3.25
19581,0.968
16579,1.104
14527,1.063
14133,1.542
4776,1.615
337,0.842
18004,3.441
12313,3.455
10970,2.403
530,2.013
16447,0.995
1499,1.631
18646,2.132
20508,0.76
18071,5.00001
5239,1.049
13220,1.931
1034,1.238
19240,2.318
7060,1.562
356,1.555
4258,4.688
7846,1.438
14660,1.791
15356,1.41
15052,1.872
10152,3.646
17946,2.883
17430,1.34
1966,0.947
17687,1.919
11900,2.196
17709,1.758
10501,3.208
6204,4.285
420,3.709
6004,1.24
20302,3.058
18405,2.624
5088,1.214
7832,1.567
19118,2.006
9419,2.75
957,3.23
18635,3.044
16461,1.717
20179,1.757
11315,1.622
11779,2.014
1037,1.213
6407,4.29
7287,1.699
5448,3.442
14336,2.625
9809,4.171
684,1.831
19097,1.819
20520,0.792
15647,5.00001
12645,0.668
193,1.125
9975,1.894
6973,1.633
19510,0.818
1591,5.00001
18586,1.922
6863,2.684
19060,2.547
15653,5.00001
6730,5.00001
8961,3.328
16090,1.875
2731,0.594
7993,2.181
14050,1.4
5264,5.00001
6554,3.26
19081,1.662
8165,2.336
14017,1.375
1925,0.875
6012,1.135
17646,2.611
6327,1.838
19103,2.505
15544,3.53
14715,2.49
17885,2.555
16474,1.333
14257,0.794
7687,1.969
10859,1.555
15841,3.06
8537,2.28
18772,0.598
13720,0.753
12785,0.622
1364,2.25
12262,0.74
3590,1.707
9500,0.953
1339,1.039
2390,1.239
2333,0.895
8189,5.00001
17431,1.353
462,2.167
14602,1.597
4638,3.5
4633,1.125
5698,3.295
17090,2.728
10951,1.375
18210,3.75
664,1.941
3770,3.434
4339,2.1
2446,0.53
19979,1.289
10532,1.443
549,2.542
2690,0.664
8857,5.00001
613,2.519
7230,1.533
12929,2.323
14779,0.883
2132,0.55
9024,5.00001
8662,3.848
20350,3.19
13392,1.188
3530,3.118
9919,2.093
4081,3.761
3857,3.531
10570,3.092
765,1.621
4758,1.271
4623,4.5
110,2.625
18222,3.087
15347,1.507
1233,1.214
4998,1.034
11033,2.119
6163,1.877
1607,1.027
17104,4.699
14086,2.165
11422,2.646
3000,1.029
13018,1.375
12439,0.667
11392,2.225
9000,2.968
7534,0.847
12943,2.135
12204,1.873
16848,3.413
