,MedHouseVal
7070,1.81
17923,2.871
18066,5.00001
10451,3.0
12898,1.397
10041,1.039
5237,0.92
18188,2.304
4252,5.00001
10787,2.688
4940,1.0
6688,5.00001
2188,0.578
3702,1.949
9620,0.894
10314,2.359
14952,1.571
7057,1.519
16685,2.177
7169,0.982
10976,1.395
11762,1.359
584,2.386
20212,2.997
7561,1.048
6373,2.808
18476,4.367
5869,2.304
19736,1.063
7584,0.984
1865,0.711
574,2.917
5039,1.667
4405,1.875
8550,2.339
3627,1.84
8147,2.344
5301,5.0
2015,0.535
973,2.33
989,1.393
15575,1.992
9546,0.714
8898,4.75
1107,0.972
1444,1.84
3997,3.289
16761,2.664
891,3.053
20239,1.667
16386,0.828
7636,2.051
18565,1.517
8110,1.852
9020,3.567
934,2.185
14335,1.167
18645,2.583
5528,3.636
4809,1.25
16343,1.456
9511,1.221
9448,0.96
17095,3.031
19546,0.738
5868,2.247
11982,1.581
3670,1.727
18187,2.246
8682,2.666
12290,0.912
1563,4.614
8778,2.779
2371,0.589
8258,1.375
1449,1.449
9264,0.623
19684,0.615
9766,4.058
4095,3.745
14059,1.741
10353,2.022
17226,4.156
10404,2.798
8065,2.777
20056,0.498
884,1.962
20167,2.347
2140,0.704
20153,2.276
18263,4.421
4604,5.00001
14359,3.452
17002,4.303
3400,2.482
4402,2.192
13124,1.567
14993,1.206
2908,0.827
12185,1.238
9554,0.846
19601,1.297
5222,0.957
1334,1.617
7742,2.383
11154,2.555
19013,3.152
2617,0.736
13499,0.697
6552,4.548
9741,2.552
4677,5.00001
16212,0.872
11295,1.987
6698,2.132
17101,3.436
7517,1.131
2124,0.877
5357,5.00001
4104,3.859
14428,2.125
835,1.886
4594,2.75
4448,1.917
13376,3.614
596,2.593
4807,1.303
15906,2.508
14120,0.932
19841,0.713
4617,2.823
3455,1.874
14231,1.25
17579,2.333
2582,0.75
435,1.875
5462,2.85
15915,2.464
12207,3.921
7371,1.629
15547,1.783
10129,1.903
14136,1.292
13542,0.894
5415,4.058
18748,1.184
9993,1.635
12468,1.539
14881,1.602
1939,2.171
17785,2.148
10981,2.296
14856,1.728
5988,1.818
8586,5.00001
3193,0.526
2919,0.753
4585,2.75
3887,2.132
10880,2.024
16275,0.483
9589,1.172
13020,2.147
14324,1.375
6493,1.759
18914,1.711
13049,1.361
11334,2.761
9561,1.102
1837,1.417
13746,1.298
11168,2.155
17416,1.175
9625,0.563
11825,1.629
2182,0.896
16482,1.225
17769,1.822
7573,1.188
9608,0.798
20319,1.893
2278,0.896
11304,1.708
19502,1.099
7778,1.656
9361,4.705
19418,2.2
3003,0.748
12610,1.648
10434,3.708
9081,1.634
277,1.981
18915,0.864
7101,1.997
3014,1.684
13865,1.051
17629,2.585
11039,5.00001
18190,1.673
18790,0.765
9314,3.294
19814,0.591
13671,0.821
3484,3.772
1469,2.674
5050,1.705
12200,1.509
3159,0.813
15080,1.114
9941,1.213
7934,3.457
5092,1.0
1501,2.278
17575,2.113
19190,1.697
13094,0.325
1634,3.675
13088,1.233
1358,0.835
15736,2.75
17211,2.67
10072,1.163
473,1.505
3885,2.11
5170,0.916
857,1.479
5680,3.328
19848,1.292
15406,1.72
2273,1.538
4581,1.75
805,1.461
15843,3.281
16901,3.722
20406,2.868
3775,2.75
3271,1.023
11147,1.896
17730,2.862
14203,1.655
8341,1.721
15107,1.483
18695,0.689
3351,0.783
18472,2.482
5887,0.175
15402,1.625
10013,1.403
977,4.758
8751,3.669
1294,1.681
11992,1.375
16027,2.662
12396,2.313
8104,1.375
11183,1.969
3480,4.746
20389,5.00001
4872,1.273
962,2.573
18830,0.544
19032,2.282
20086,1.535
16705,3.297
20024,0.646
12410,0.934
18671,2.319
15230,5.00001
18413,2.942
3826,2.308
15808,4.054
20018,0.774
15016,1.182
16628,1.927
7570,1.162
8599,2.93
11556,2.481
11309,2.361
1095,1.531
18175,3.236
12068,2.167
6874,1.768
3632,1.838
5521,3.407
11234,1.952
6844,1.816
8812,3.573
9709,1.475
10155,4.676
2299,0.993
9781,1.632
20422,5.00001
4377,3.448
19545,0.588
12160,1.482
8204,1.391
15100,1.449
18221,2.77
5398,3.736
9063,1.109
12293,0.986
17566,1.808
11249,1.625
15496,2.558
20224,1.708
11358,1.865
7262,3.5
26,0.938
19669,1.384
1742,1.142
12202,2.153
8981,3.25
19505,1.023
14633,3.0
12807,0.675
679,2.052
7686,1.861
9806,4.078
7309,1.567
17864,2.287
175,1.286
4111,5.00001
17589,3.326
8113,1.949
5565,1.512
8630,4.421
17450,2.493
6876,1.703
5660,3.5
9251,1.194
2910,0.669
1436,1.94
19696,0.972
11565,2.106
15846,3.561
19,1.629
8683,2.984
821,2.089
14166,1.668
8000,2.084
19937,0.932
14041,1.313
11634,2.6
13766,5.00001
7351,1.75
18453,2.171
738,1.869
1536,3.212
9705,2.142
12879,1.095
7556,1.158
8330,0.992
14303,1.604
154,3.901
10102,1.981
6496,1.851
3085,1.014
10301,2.775
13711,1.431
1828,1.958
2789,0.544
11278,2.218
16043,2.597
19599,1.661
8459,2.3
3113,0.857
1589,4.504
2211,0.73
17083,3.208
2927,0.516
6412,4.085
5458,2.357
5661,2.481
14410,2.38
16290,0.804
677,2.057
3799,3.229
10794,5.00001
7919,2.259
20003,0.713
5937,2.128
19016,1.272
16731,1.586
19062,2.095
4337,2.511
5596,1.313
10791,4.713
12832,1.122
2905,0.918
9379,3.18
19316,2.968
11022,2.314
10154,3.754
935,1.563
18697,0.726
15796,2.5
11215,1.663
2518,0.943
3463,1.731
698,1.609
8327,0.993
17445,1.726
6151,1.31
4822,2.292
15089,1.604
15785,2.75
19509,0.883
2817,0.519
10223,2.434
1884,1.419
546,2.258
20448,1.957
5765,2.224
749,2.407
2438,0.88
16665,2.399
5250,5.00001
17930,2.799
15155,3.149
4685,4.5
15430,1.475
15943,2.526
16506,1.259
5368,5.00001
8252,1.475
5364,5.00001
14035,1.781
7984,1.619
9470,1.162
11655,2.156
8156,2.182
17392,1.176
6474,2.024
3634,1.765
9562,0.71
16913,5.00001
6961,1.986
7258,1.428
15738,0.725
4415,1.894
14439,2.763
20133,1.761
3001,0.816
14950,1.417
376,0.952
13012,1.434
1288,1.339
5167,1.077
5014,1.126
17741,3.627
13544,0.908
2346,0.88
10843,2.492
11670,2.021
18694,0.813
18401,2.452
17607,4.246
6181,1.994
12755,1.269
6523,1.534
6562,2.34
8358,1.665
5112,1.342
3922,2.014
8467,1.923
14037,1.333
15110,1.585
5486,5.00001
10774,3.398
17004,2.932
11767,1.347
7559,1.051
4421,2.321
19832,0.518
10549,1.375
17049,5.00001
15203,3.083
15045,2.75
13606,2.5
5720,4.622
18749,0.831
11058,1.788
8756,3.599
12117,1.555
4254,3.722
9922,1.644
4608,4.328
13823,0.922
6278,1.356
4841,1.352
9785,2.0
14038,1.292
9933,1.587
9799,4.68
19743,1.379
1200,0.639
6940,1.625
18872,1.719
5809,2.29
16326,1.349
843,2.544
4974,1.125
9724,1.757
100,2.578
3153,0.855
14386,1.375
13667,0.793
5016,1.215
18376,4.592
1725,0.813
1909,0.976
17971,2.632
231,2.033
8405,1.565
9306,4.44
12745,1.434
16441,1.018
16595,2.5
4452,1.708
20429,3.619
20243,2.149
4832,1.43
2361,1.369
5963,2.23
2595,1.36
20259,1.069
6661,2.879
3310,0.818
12029,1.147
9454,0.603
9018,3.185
13084,1.295
11330,1.914
15131,1.27
3101,1.094
15510,1.577
2475,0.392
5950,2.092
7281,0.972
15678,4.75
17097,3.338
7322,1.644
936,2.482
17808,2.737
20183,2.192
15955,2.616
19556,0.629
15957,2.462
20402,2.118
19950,0.902
15112,1.532
475,1.474
14977,1.214
9773,1.005
13482,1.265
7835,1.333
7814,1.96
2821,0.635
15778,3.75
3815,2.25
10623,1.602
17433,0.875
1214,1.33
9362,3.932
14447,5.00001
11033,2.119
6199,1.878
2893,0.574
7883,1.661
17288,3.226
5142,0.926
16696,1.558
8342,1.484
863,2.956
8869,5.00001
12990,1.668
5001,0.993
17779,2.099
2113,0.598
541,2.428
12869,1.33
5656,3.685
11798,1.926
10734,4.829
12957,1.245
14126,0.953
3218,1.208
11563,1.5
16055,3.398
5908,1.555
19229,1.862
4694,4.864
5046,1.958
14375,3.458
14016,2.455
11291,1.992
17141,5.00001
17039,3.947
5729,3.667
18546,2.326
6503,1.592
4059,3.045
2639,0.768
17134,3.796
4273,1.625
11321,1.742
18537,2.75
16458,1.537
2105,0.508
15454,1.114
17285,3.5
6401,2.273
5520,3.508
13317,0.981
3233,1.0
9447,1.219
4241,4.107
9288,4.359
5278,5.00001
10997,1.604
16914,5.00001
10946,1.635
20455,1.964
16577,1.176
9647,1.655
4821,1.906
12295,0.726
11661,2.009
6927,1.438
7884,1.946
12781,0.659
2565,1.042
1478,1.51
15494,2.589
6728,5.00001
10738,5.00001
11202,1.654
19484,1.031
2084,0.571
17291,5.00001
7716,2.647
2884,0.548
14017,1.375
5549,2.945
20519,0.764
18962,1.263
845,2.47
2180,1.264
630,1.597
11496,2.714
19161,1.841
5423,4.636
19381,1.094
11142,1.8
6951,1.633
5259,5.00001
6274,1.579
11910,1.234
17791,2.131
18322,5.00001
2305,1.011
8971,3.516
8422,1.928
11880,1.691
20207,2.293
20296,1.834
11434,3.393
8512,2.206
11328,1.842
4552,1.125
7597,0.983
18336,5.00001
5229,0.883
13413,1.064
20589,0.589
4547,1.266
3774,3.679
2958,0.737
15441,2.169
1281,1.051
17336,2.697
18154,4.097
3251,2.25
14513,1.832
12928,1.216
13952,1.719
2655,0.946
7972,1.43
9744,1.528
3020,0.579
6733,5.00001
17814,3.294
5593,1.631
5186,0.932
13885,0.675
4600,1.181
8340,1.688
196,0.95
10637,1.94
7992,1.954
4911,1.292
8456,2.44
11064,2.199
10714,2.316
2130,0.847
13578,0.768
20128,1.879
10142,2.582
10263,3.019
2138,0.73
14522,1.752
6805,1.831
19538,1.07
3947,1.805
6859,3.058
8933,5.0
16278,0.612
13454,1.281
9721,3.229
5410,3.86
18911,1.316
11389,1.375
18595,2.396
17567,2.163
20386,2.813
6239,1.668
16516,1.243
2804,0.871
9981,1.425
13779,1.067
14510,1.693
13953,1.239
6668,2.226
9276,2.879
16615,2.788
18052,5.00001
7905,3.196
10016,1.75
4140,2.32
11467,2.688
17298,3.013
19240,2.318
3415,1.476
9087,1.732
8198,1.963
6795,1.7
7493,0.974
13384,1.557
13453,1.055
10612,3.753
9485,1.375
75,1.775
13434,0.899
12220,5.00001
19991,0.508
6571,1.616
15391,2.541
6458,2.487
12593,1.016
19003,1.583
14809,4.528
588,2.092
20544,2.194
14494,2.953
15989,3.38
1147,0.833
5311,5.00001
10238,2.773
7389,1.066
16793,2.609
9352,5.00001
13342,1.491
14412,3.565
2068,0.813
12330,0.66
2358,1.487
160,2.115
18136,3.33
14093,1.144
4924,0.875
3526,2.521
6936,1.606
19272,1.702
5391,2.309
9731,2.299
17778,2.299
4345,5.00001
5163,1.114
18937,1.613
17237,5.00001
19371,2.083
9246,0.528
7694,1.913
7116,2.117
11223,2.38
18144,4.316
8227,1.625
1102,0.675
13111,1.435
15949,2.226
15147,1.772
7775,1.587
9793,3.788
6215,2.042
11671,2.134
12925,1.39
20598,0.555
16671,2.337
14714,0.946
13070,1.125
10630,1.954
9229,1.563
897,2.28
14118,1.326
13774,1.118
2699,0.675
19724,0.86
19540,0.883
17173,5.00001
2419,0.661
7975,1.582
168,1.25
14134,1.447
17062,2.472
19753,0.844
17507,1.853
2397,1.792
5540,2.832
7928,1.913
15242,4.399
10429,2.494
9984,2.45
17439,1.724
18215,2.625
1918,1.273
19923,0.892
11773,0.838
17126,1.856
1092,1.597
17891,0.675
15834,3.689
12231,1.215
6356,1.796
10346,2.484
397,2.167
12734,2.672
13966,1.571
264,1.028
20536,1.308
3784,3.094
18996,1.938
16270,0.638
18950,0.989
2706,0.832
19588,1.786
17357,1.93
2373,0.723
19525,0.906
3701,1.887
8136,2.286
17184,5.0
14846,1.533
7680,1.716
19990,0.697
967,3.115
19154,2.14
10690,0.803
16481,1.467
16031,2.193
8465,1.857
16466,1.633
11875,1.051
17192,2.953
14532,1.804
817,1.566
17846,2.487
1187,0.571
2941,0.54
2310,1.742
2628,1.306
14735,2.097
14144,1.265
12167,1.265
16196,0.926
3485,4.286
15797,2.75
9015,5.00001
12747,1.411
18509,2.815
14236,1.561
6287,2.783
5412,4.188
16448,0.869
13461,1.198
15362,2.633
1354,1.139
2716,0.699
19364,1.575
20370,3.338
629,1.65
10953,3.5
10916,1.725
18578,1.843
14230,1.589
17924,2.387
8276,2.225
15281,2.9
17462,2.825
8733,2.25
16185,0.45
7445,1.786
17404,1.227
386,2.709
9962,3.259
5694,3.369
19078,2.61
16943,2.964
4640,2.333
15134,1.557
18572,1.614
19495,1.514
14822,0.6
1218,1.259
3614,1.759
19998,1.125
6971,2.438
4703,5.00001
8500,2.186
9891,1.402
1601,3.5
7474,1.327
13812,0.693
14357,3.345
13640,0.635
4479,1.357
1416,0.911
18407,2.24
17840,4.228
15451,2.839
469,1.659
11641,3.867
16138,3.768
13880,1.02
4113,3.607
12873,0.825
19452,1.621
7963,1.671
5590,2.242
8784,3.838
7090,2.051
4970,1.313
5542,4.321
3833,2.256
5203,0.974
18658,2.907
12732,3.44
16889,3.538
5537,5.00001
4022,2.131
11666,2.093
6636,2.63
17584,2.528
3751,2.0
10425,3.108
2485,0.864
16732,2.616
770,2.006
3781,4.143
7634,2.379
9674,1.593
5874,2.269
19009,1.26
2738,0.862
9555,1.076
13137,1.089
4630,5.00001
15607,2.406
9874,1.624
2859,1.941
4326,3.804
4159,1.677
14246,0.926
12466,1.645
4379,1.965
18533,1.953
379,0.918
12254,1.131
18860,1.795
13821,1.706
3828,1.922
20304,1.86
5034,1.491
5945,2.972
19188,2.426
1532,2.71
17689,1.661
18598,2.023
1724,0.698
11500,1.825
6586,5.00001
1395,1.861
6334,2.976
8403,1.494
18939,1.95
11968,0.834
12033,1.056
11587,2.289
7511,1.814
20221,3.852
5561,1.759
15969,2.263
20097,0.933
11490,5.00001
13931,1.572
3866,3.093
17074,2.375
1673,2.037
14077,1.205
15587,1.981
8263,2.2
9559,1.301
18795,0.658
11678,1.926
12710,1.136
3847,2.288
7797,1.692
19477,1.215
72,0.75
8287,3.398
8395,1.75
15737,1.875
4426,1.925
2683,0.96
3870,2.991
5489,4.208
3794,2.823
15090,1.125
13455,1.389
335,0.905
9951,2.676
6152,1.418
9016,5.00001
9334,2.554
1792,2.698
16304,2.42
1976,1.0
20355,1.625
2659,0.74
3341,0.679
11446,3.307
6982,2.735
11441,2.197
5603,1.68
12251,0.694
17940,2.576
12673,1.063
17854,5.00001
11136,2.035
7063,1.798
16816,3.533
4838,1.516
13705,0.772
9089,1.382
14744,1.565
14813,4.222
17672,1.125
8690,2.781
2264,0.797
2589,0.811
5580,2.263
9679,1.889
9665,0.526
14150,1.542
9848,3.391
20088,1.362
13283,1.234
5994,1.525
20213,2.575
12132,1.309
14634,2.941
12903,1.422
7006,1.678
13631,0.892
17619,2.781
6565,2.01
4734,4.179
14759,1.404
11061,1.86
15340,1.516
17894,2.083
8734,2.73
10681,3.919
13740,1.524
6589,5.00001
8106,1.453
12834,0.949
19039,0.844
183,1.235
15437,2.055
615,1.982
18721,0.787
19059,2.518
1506,2.665
6332,3.25
11832,1.75
10896,1.15
9148,1.875
9054,0.938
12589,0.591
10282,2.461
8133,2.26
15519,1.375
15109,1.603
9275,2.286
9172,1.546
7183,1.222
2016,0.528
2312,1.408
19468,1.128
8370,1.378
900,1.97
19562,1.22
7130,3.189
14642,1.922
2612,0.755
19712,1.249
11927,1.426
3240,0.523
19072,1.955
18918,1.851
4136,1.651
9237,0.539
12112,1.299
20578,2.75
8843,3.625
13202,0.913
4231,3.919
3917,1.923
11936,1.16
12851,0.882
9482,1.05
1827,2.201
14473,3.636
12892,1.055
390,2.116
18789,0.985
16411,1.214
4568,0.875
1429,1.382
5441,3.558
19459,2.905
18626,3.977
16420,1.625
14088,2.23
13759,2.171
7079,2.144
4226,2.542
5722,4.574
15102,1.546
20309,1.944
2073,0.673
14202,1.208
1604,3.872
3550,3.337
19429,1.969
14422,2.444
7849,1.607
4045,5.00001
5630,2.905
5491,5.00001
13377,2.317
5271,5.00001
3976,3.331
12545,2.368
7818,1.78
17234,5.00001
3584,4.544
1289,1.468
6311,2.261
410,3.468
8249,1.402
10340,2.903
6662,2.504
19132,3.103
6612,3.527
8406,1.523
7956,1.667
10191,1.947
18345,3.786
18285,5.00001
5240,0.887
13834,1.192
20307,1.461
848,2.137
3928,2.225
18594,2.316
16711,2.773
13822,1.162
20050,0.478
13693,0.816
14669,1.242
532,2.079
12475,0.943
2547,0.705
3500,1.797
6478,1.83
16958,3.791
4319,5.00001
12775,0.668
6955,1.869
20525,1.417
327,0.8
1403,2.356
6782,2.636
5130,0.97
4698,4.85
17102,3.427
19499,1.115
16932,2.5
4718,3.1
11384,3.298
17758,2.407
7354,1.609
3167,0.546
2242,0.693
4646,4.1
2519,0.854
6078,2.182
3642,1.707
10201,2.393
4800,1.135
13136,0.959
18806,0.774
9498,1.588
3254,0.439
17142,4.602
16019,5.00001
5397,4.273
2095,0.534
7615,1.177
4121,2.915
914,2.222
6706,2.823
18194,2.544
18653,2.451
4373,3.046
9117,1.135
1509,3.512
1782,1.058
3194,0.435
1644,5.00001
16226,0.878
8485,1.694
15456,1.573
6103,1.57
5314,5.00001
4943,1.563
404,3.744
2279,0.734
16096,2.788
11070,2.473
1096,0.875
14871,1.315
13962,1.76
773,1.727
17760,1.736
586,3.302
18632,3.406
19119,2.513
19648,1.594
12305,1.505
13178,2.067
8401,1.568
6031,1.288
5888,3.318
6385,2.865
3311,0.55
14769,1.468
3475,3.563
16272,1.136
9525,1.619
8795,5.00001
10220,1.625
7656,1.174
8762,3.568
5189,0.949
16329,1.338
10478,2.795
1534,3.106
95,1.3
12842,1.125
18987,1.438
2998,0.826
13014,2.432
7520,0.928
4991,1.266
4024,2.218
16144,4.213
11235,1.774
13055,0.961
17051,3.141
1507,1.849
14674,0.675
17748,2.21
3900,2.038
15459,2.449
595,2.209
13186,1.402
295,0.907
2638,0.668
16900,3.599
8234,1.063
18990,2.5
2364,1.306
16321,2.347
9966,2.485
2891,0.469
12880,0.993
7446,1.798
6330,2.84
11296,1.843
16974,3.301
16312,0.989
15249,2.269
4550,2.25
18151,2.715
14989,1.414
15734,2.938
6547,1.617
991,4.306
9616,0.811
16013,3.636
13780,1.167
5709,2.0
3889,2.051
11267,2.256
14282,1.203
237,1.347
14958,2.662
10948,1.444
15557,1.463
4063,2.654
12500,2.132
18651,2.285
14479,4.457
16198,0.613
4020,2.953
4287,1.667
7394,0.955
2345,0.938
4658,2.5
19931,1.13
10935,1.731
11365,2.012
8552,2.55
7677,1.686
15064,1.337
642,2.184
2075,0.571
17506,2.271
10793,4.585
4480,1.485
8939,3.983
12733,3.202
1025,1.209
14380,2.882
4963,1.32
19635,1.25
16865,2.154
882,1.625
211,1.647
10595,3.261
6629,1.813
3222,0.568
17244,2.414
4846,1.114
16537,1.739
4802,1.259
62,0.861
19893,0.57
14678,1.665
14648,1.406
11016,2.656
11664,2.037
3273,1.19
633,1.663
17878,1.375
15731,4.714
14049,1.429
15228,4.113
1823,3.04
7010,1.632
6802,2.19
212,1.25
8944,4.611
16766,2.643
3174,1.0
11364,2.114
15115,1.514
13546,0.648
3812,1.974
16885,5.00001
7242,1.646
18535,2.328
5273,5.00001
3337,1.326
18370,3.985
9422,3.5
11811,1.588
15568,3.356
8199,2.094
15883,2.173
10911,1.774
12926,1.392
18784,0.748
1560,3.567
8955,3.145
1731,1.1
13150,2.659
9076,1.268
15692,5.00001
18204,3.642
11674,1.872
19353,2.28
19573,1.748
17807,2.739
2239,1.193
11205,1.614
8866,5.00001
19417,1.875
1413,2.657
7485,1.327
11391,2.62
10447,3.588
4986,1.28
2551,0.856
16897,5.00001
7831,1.446
7711,2.821
4149,1.62
16895,3.742
4260,3.25
6016,1.287
20091,1.625
2693,1.463
14253,0.869
16066,3.147
12356,3.016
18341,5.00001
1960,1.381
11720,1.533
10010,1.704
1488,2.205
2978,1.007
11522,3.407
11145,1.815
15626,5.00001
19970,0.495
6018,1.259
12860,0.95
1183,0.826
10015,1.882
2250,1.693
17586,2.342
16154,3.114
9132,1.374
9110,0.945
18736,0.981
9661,0.346
4484,1.125
2746,0.864
4221,2.091
14901,1.523
5180,0.946
4892,0.903
17213,5.00001
14760,1.25
10687,1.823
18731,0.865
10181,1.935
14742,1.076
18348,5.00001
7587,0.968
10933,1.785
19346,1.688
22,1.139
2257,0.669
13572,0.819
10096,1.86
5623,1.642
3902,2.275
20351,2.182
18039,4.764
4324,3.339
11283,2.145
9631,0.962
9557,0.691
16727,2.506
18086,5.00001
15067,1.388
18447,2.331
8741,3.821
9278,2.016
14641,2.556
12438,0.675
15772,5.00001
12303,1.434
12098,1.845
13987,0.571
7537,1.053
1419,2.5
1628,3.997
15746,4.25
8382,1.7
9859,1.953
2540,0.769
14811,4.324
131,3.926
1643,1.625
6580,5.00001
16440,1.207
13334,1.675
755,3.326
17281,4.139
4182,2.444
915,2.326
15504,2.852
12553,0.654
4567,2.25
7824,1.906
14101,1.518
9588,1.276
13958,1.535
18359,5.00001
5195,0.888
5132,0.982
11169,2.285
20350,3.19
4554,0.875
5349,5.00001
13831,1.678
17723,2.837
4894,0.906
2181,1.198
10691,1.625
9244,0.618
9755,3.901
7320,1.548
17536,1.93
9587,1.08
14259,0.864
8911,3.75
7364,1.743
11922,1.338
19288,1.65
7172,1.33
7449,1.675
15579,1.645
20108,1.625
11473,2.375
10215,1.952
9388,4.583
6550,1.581
20005,0.409
14429,2.75
6866,2.333
10279,2.383
16239,1.054
19513,0.813
10199,1.375
12329,0.666
5141,0.864
19362,2.954
6694,3.738
10689,1.058
2206,0.965
15576,1.667
9738,1.353
8070,4.186
11155,1.875
7059,1.441
3761,1.995
19787,0.942
17707,1.649
9503,1.094
14696,1.712
1158,0.912
16295,0.892
8034,3.074
14954,2.14
14677,2.43
9391,3.7
2559,0.675
30,1.223
12752,1.156
2344,0.889
6658,1.714
18681,4.2
11503,3.8
5615,1.398
14848,1.226
20511,0.678
4157,1.769
20136,2.017
5954,2.095
18644,2.519
19828,0.804
12024,0.858
8139,2.253
5863,2.312
19038,1.188
14820,0.925
5228,0.842
9892,1.631
16105,2.718
5910,1.67
8920,3.308
5685,3.964
1225,1.125
778,1.75
4895,1.075
4471,1.466
5965,1.926
19493,1.102
18481,3.868
7726,1.837
19496,1.381
8003,2.108
1291,1.102
13738,1.375
5797,2.38
4896,0.992
1863,1.527
14245,0.863
691,1.791
11146,1.911
19191,1.906
8063,4.442
11967,0.762
9273,4.232
16216,0.621
20556,1.525
8647,4.698
17108,5.00001
9787,0.875
4120,2.579
10827,2.446
5529,3.56
11758,2.296
7016,1.633
18208,3.5
17018,3.868
5251,5.00001
4443,1.592
3417,1.5
15849,2.949
9426,2.615
2720,0.792
13509,0.706
646,2.435
17346,3.268
18730,1.465
2185,1.125
6439,2.19
1307,1.459
12186,1.543
8923,5.00001
18317,3.734
19757,0.551
2480,0.875
1338,1.639
6421,1.53
16317,0.875
9707,1.696
2615,0.817
19500,0.983
9318,4.517
3846,2.25
18051,4.425
3869,2.804
15651,0.55
15238,5.00001
10455,2.488
1915,1.722
19526,1.375
19721,0.62
4736,3.51
18286,5.00001
8203,1.813
13995,0.872
9434,0.713
3406,2.006
19789,0.66
777,2.045
1309,0.758
15759,4.389
13204,1.289
2658,0.707
11210,1.524
18956,0.942
11518,5.00001
12395,3.531
20301,1.608
11461,2.167
15025,1.852
16495,1.134
7100,2.028
4690,4.111
3673,1.652
18146,2.929
1293,1.745
1437,2.269
12742,1.33
17094,3.186
17880,2.324
12577,0.819
7601,1.096
7696,2.91
16934,2.375
12586,1.143
15554,1.167
8056,1.519
15361,2.573
7189,1.26
13500,0.816
7247,1.787
1824,2.619
16145,4.469
169,0.975
329,0.797
15935,2.725
7850,1.319
3513,2.38
3958,1.798
860,2.835
18268,5.00001
510,5.00001
19005,2.5
13827,1.019
10119,1.982
13063,1.094
7066,1.69
1542,2.582
18689,1.908
10077,0.958
15037,3.796
18349,3.875
10501,3.208
15264,3.0
2136,0.692
19733,0.823
16680,2.955
8007,2.195
15396,2.722
1242,0.675
6389,5.00001
4512,1.367
9973,2.484
15683,5.00001
1202,0.63
13159,1.365
19622,0.75
1060,1.531
9959,3.04
1663,3.126
19723,1.104
18278,5.00001
9517,0.962
7732,2.239
451,2.688
9155,2.201
9742,2.865
8988,3.137
6361,1.445
14157,1.841
12263,0.567
12651,0.697
12262,0.74
17821,3.337
7903,3.504
553,2.281
1317,1.795
2515,0.656
433,1.921
17863,1.741
19241,2.542
799,1.349
10551,3.074
9045,1.026
11890,0.848
1022,1.176
10910,1.708
19044,1.285
15262,2.209
189,0.955
18953,1.072
2052,0.704
7025,1.472
19453,1.376
9598,0.756
20594,0.847
16106,2.722
10131,2.083
14982,1.433
17290,5.00001
4526,1.393
6544,1.563
10724,4.93
3564,2.218
18714,1.201
13623,0.875
18517,4.047
11896,0.807
7865,1.809
16266,0.628
2508,0.744
2254,0.888
19680,0.735
11719,1.583
2710,0.938
2082,0.692
17156,5.00001
5786,2.098
7096,2.154
14192,1.35
2866,0.757
16452,1.141
8708,3.307
7292,1.288
17037,3.496
5584,1.759
11122,2.23
8725,3.502
17268,3.268
4261,2.321
4243,3.429
3248,0.522
2930,0.425
3147,1.629
8209,1.159
15343,1.898
16546,1.371
12027,1.173
7791,1.203
12205,1.475
20634,1.168
2316,1.431
9377,3.862
10018,2.133
15367,2.959
8183,2.473
3306,0.582
8099,1.569
12206,3.477
10390,1.956
2844,0.945
3884,2.067
14775,1.427
9971,2.145
5266,5.00001
3979,2.464
9052,2.25
11227,2.548
11877,1.238
5284,5.00001
11732,1.182
14731,1.64
12744,1.393
10894,1.506
6313,1.932
17409,0.832
11805,1.113
3408,2.394
9938,1.875
12273,1.188
2939,0.547
4753,1.925
972,3.898
1821,2.882
7339,1.578
6005,1.136
6105,1.413
17983,2.93
8335,1.75
10742,5.00001
6208,2.662
13408,0.986
18602,2.733
17508,2.458
14190,1.234
4954,1.088
18040,4.459
14475,3.26
17683,1.784
7628,1.808
2572,0.9
1715,1.708
227,2.573
4162,1.693
6695,2.109
4959,1.25
1624,3.556
6601,1.549
476,1.527
1697,2.729
18238,1.75
7725,1.625
9946,1.951
17481,3.34
15273,2.458
5264,5.00001
4923,0.958
12954,1.212
5033,1.089
2947,0.529
1949,1.461
19303,2.599
657,1.837
4310,2.125
20573,2.25
762,1.654
4413,1.692
17631,3.088
6934,1.141
16237,0.767
12247,1.376
18114,3.325
14069,1.39
8140,2.219
6185,1.505
3572,4.835
20464,1.866
11971,0.952
6450,5.00001
18237,2.664
6028,1.401
10152,3.646
949,2.213
4107,3.964
6369,2.62
20245,2.09
15860,3.216
11727,0.936
2352,0.763
3089,0.725
6938,1.726
10886,1.457
20292,1.876
2721,0.612
3083,0.96
3079,0.825
3524,3.796
5249,5.00001
3615,1.651
438,1.406
8021,2.183
6672,1.961
4958,1.232
2322,1.09
13075,0.956
17740,2.41
13212,2.221
8583,4.815
6825,2.046
19411,2.486
5004,1.897
13764,1.632
15552,1.455
10092,2.328
4126,1.865
11044,1.5
17381,2.268
14462,4.75
10440,3.413
11216,2.051
782,1.63
5117,1.021
7319,1.546
6096,1.745
5383,3.0
10975,2.194
12812,1.788
5742,2.8
13934,1.033
17858,5.00001
1191,0.6
13794,0.849
9136,5.00001
6131,1.394
19441,1.097
13378,3.115
5534,4.22
9878,1.083
8266,1.75
506,1.325
14361,2.91
19030,2.164
7208,1.273
6932,1.476
2385,0.938
